client_id,name,registration_date,a_b_group,loyalty_tier,total_visits,last_visit
be9ea86d-5ef7-43b1-8f88-5d3acbe67831,Mary Becker,2024-09-30 08:35:11.895332,treatment,Bronze,15,2025-02-10 19:05:22.179283
38fc4170-1eda-42fa-beca-c825623e395e,Deanna Barnes MD,2023-05-18 06:35:30.022180,treatment,Bronze,6,2024-09-28 05:41:00.383949
29d97793-1466-4b65-bdd5-bf51ab3aef8c,Cheryl Barber,2023-10-01 21:45:38.216852,treatment,Silver,24,2024-07-31 14:31:26.082690
d50f97d1-5bdd-4005-8a87-e8d9695450fa,,2024-11-15 19:50:03.322314,test,Bronze,11,2025-04-07 06:25:10.746927
1a10916a-f7a6-43a9-973d-58a470f17943,,2024-08-25 06:16:17.245336,treatment,Gold,19,2024-12-24 20:40:24.148486
c3d4ba49-f347-422a-bd97-b1b5623e693f,Sara Walter,2023-09-01 18:58:57.889709,test,Gold,47,2023-10-30 04:09:56.078008
272d869a-2f3b-44cf-81ff-a9afd36d623d,,2023-07-24 22:27:03.878271,treatment,Silver,28,2024-01-05 16:50:26.152110
761ecc09-fd1f-4cc3-a5da-513df50bb810,,2024-12-02 22:53:33.151495,treatment,,5,2025-03-19 18:18:55.853921
934eb8df-05b6-413e-b304-24a06b55e9ff,Michael Rogers,2023-06-26 16:57:26.816629,treatment,Silver,10,2024-02-18 01:23:49.991591
b12bc0b4-f26a-4401-b071-95489fc332f6,Elizabeth French,2023-12-20 11:53:19.847325,test,Silver,18,2024-04-25 18:25:53.834785
f7833669-6a4b-4deb-9c87-1b10da6ed5b0,Samuel Ruiz,2025-01-14 08:35:18.679076,test,,1,2025-03-12 07:30:40.368450
549bfd1f-df3b-4831-ba4b-e6230d0e87a7,,2025-03-12 06:25:38.713261,test,,3,2025-03-15 03:58:06.883425
6d6cd387-a694-4ee0-b8a2-0410df96c617,,2025-01-31 04:23:11.826682,treatment,Bronze,12,2025-03-12 14:34:35.456237
c25d05b4-c803-448d-8a43-eb4dfe4d595f,Jane Evans,2023-05-31 23:11:03.670415,test,Silver,25,2025-01-11 05:40:02.272910
1a8ee61b-8b92-40df-a138-683cb7a3c319,Curtis Ortiz,2024-06-11 09:54:22.406262,test,Bronze,12,2025-03-23 13:59:46.896245
65f3b385-d88c-4e7c-b717-4f119ae1545c,Eugene Baldwin,2024-11-11 11:25:07.191616,treatment,Bronze,15,2025-01-29 05:02:12.567900
12444063-3417-4c14-9cbc-01b3a66bca3d,,2024-07-26 10:21:34.203284,treatment,Bronze,4,2024-09-12 02:09:25.861083
6e0690a1-be83-4a83-8d1e-a157b50be8b0,,2024-07-28 23:07:37.923646,test,Bronze,6,2024-07-30 05:19:48.239389
5f162dd3-a635-4689-a2a7-561e49b71853,Philip Jackson,2024-10-31 21:57:27.875691,treatment,Bronze,13,2025-01-24 03:24:03.269397
5c27aa4d-965c-4e1c-b13a-44bd1cd7e721,,2024-10-31 05:55:26.248176,treatment,Bronze,14,2024-11-15 10:51:16.378373
e12a17bb-f007-4625-aa3d-b72ec1edc0a7,Madeline Powell,2025-03-27 15:03:36.608867,test,Silver,17,2025-04-06 08:03:40.038991
eb11a9d2-91ad-4e72-ab50-4d2e04671fa7,,2023-05-20 00:46:40.831259,test,Bronze,10,2023-10-07 04:55:25.414469
60d8bc5f-0c5a-41fd-908b-b48d0ada00fa,,2024-01-20 00:25:50.104601,treatment,Gold,41,2024-01-26 11:08:41.717948
5d8012b5-eb54-4c5b-9dd5-06cf4677e81c,Roy Lee,2024-08-28 19:49:09.890790,test,Bronze,12,2025-01-23 19:18:52.456267
09669667-6d0a-4c32-a35c-d1464f2344b7,,2023-10-21 05:38:36.198580,test,,1,2024-11-04 18:51:34.971530
f3048abf-70d0-4006-a238-0314e7c7858c,,2023-12-30 00:22:14.823552,test,Bronze,3,2024-02-29 18:22:17.323604
f8fe4e7e-51fd-430e-8e80-c1b2af1fb091,Kevin Jackson,2024-12-14 06:37:49.476529,test,Gold,49,2025-01-21 15:33:50.363560
a321d98a-c8b4-40f3-a339-56364a54af3a,,2023-11-20 22:02:56.695190,treatment,Silver,25,2024-12-01 23:05:10.326580
c031555c-e8a5-48ee-9b76-bc4b19df7d5d,,2024-07-01 02:40:01.160182,test,Bronze,4,2024-10-08 17:16:21.208106
848512fb-5585-4e61-8814-9b7a76a09631,Whitney Cooper,2025-02-08 22:01:24.716952,test,Gold,34,2025-03-06 19:07:46.187007
199d8722-0c2f-4a8a-8c13-e1a9e9248f05,Travis Hull,2024-02-11 03:27:52.260256,treatment,Silver,16,2024-05-20 16:35:39.807665
67bd0c8e-3f8e-47c4-b884-c319561a9d6e,Bonnie Gross,2024-06-26 05:36:27.217703,treatment,Gold,43,2024-08-15 21:10:00.667361
8f62bb00-6854-49e5-92e3-3927900fbeff,Matthew Johnson,2025-01-21 18:32:48.885149,treatment,Bronze,7,2025-02-13 20:10:07.924360
ee6974cd-3e64-4a91-a5f1-a58814d5984e,Amber Vang,2024-08-18 00:44:04.748077,treatment,Silver,14,2025-01-26 09:53:40.923569
1797eaa8-6e4e-454b-b656-dde1742674ca,,2023-05-06 21:29:56.428121,treatment,Bronze,7,2024-09-11 19:08:09.247490
334719c7-0e85-40f4-996f-9c840cdc407b,James Kelley,2024-04-03 00:17:05.015950,treatment,Bronze,4,2024-05-31 19:17:40.000394
fd3bd62a-7d39-4084-ba1d-a7c5a148a987,Lorraine Turner,2024-08-17 19:22:53.696494,treatment,Gold,33,2025-01-28 12:55:18.911700
58bb8771-db3b-48fa-a9ec-95ca55d1d68a,Larry Taylor,2024-12-19 06:00:02.215163,test,Bronze,13,2025-01-01 05:28:55.330841
0740bd62-7745-4aee-a56d-2de4ad11cece,Autumn Wilson,2023-07-09 02:21:36.578812,treatment,Bronze,5,2023-11-15 18:51:58.716181
bb405baf-52ff-4f7a-9523-9c14e104c8ba,Dennis Mills,2023-09-16 19:02:00.229092,treatment,Gold,50,2024-10-31 00:15:05.169462
6eee51d3-e396-428f-ae90-2c41ad9bbae6,Andrew Crawford,2023-09-21 04:35:13.460895,treatment,Bronze,5,2025-03-14 05:59:27.549196
58a19ee7-ad87-4c52-bf39-579be35f4b80,Aaron Powers,2025-02-12 22:22:53.281380,test,Gold,37,2025-04-10 17:55:36.004040
c7d9509d-0cc9-43d6-b622-977490fe64b4,,2024-08-23 04:22:01.878101,test,Bronze,11,2024-09-28 05:47:06.556747
5d5f3550-26a5-478c-8687-09b5696dca43,Jorge Cummings,2023-07-05 11:10:18.784543,test,Bronze,7,2023-12-20 10:56:31.818755
64f2b046-9ae8-45e5-8275-1f1966de0d6a,William Phillips,2024-03-26 14:53:00.986158,test,Silver,28,2024-05-04 16:17:30.866439
983ef043-52b3-4a3b-8ea9-4e0af1b5fa82,Andrew Roberts,2024-11-28 00:35:38.182463,test,Gold,18,2025-01-12 08:17:23.572396
7eb0a759-7016-4650-b3a8-33ed91454001,,2024-10-12 23:07:40.968004,test,Bronze,11,2024-10-31 02:34:50.272950
9cca2ead-2ee3-4408-8f07-994c8f6c396a,,2024-10-27 07:51:52.229835,test,Silver,12,2024-11-04 10:23:26.314162
e468192d-61bd-4f07-8e56-251ddddc0fba,Mary Jackson,2024-01-08 15:23:40.816592,treatment,Gold,50,2024-08-01 01:36:04.559202
22d8c80a-f042-47f4-8aaa-60dc37025a2c,,2024-07-19 16:37:05.787634,treatment,Silver,28,2025-03-19 09:10:20.852379
80ced57b-6c7d-4895-b840-0da0767d07eb,Robert White,2024-02-09 05:38:05.425788,test,Silver,17,2025-04-05 10:58:15.796053
9d270997-c6a6-4503-8811-b46a0740c322,James Jefferson,2024-11-26 18:50:34.258113,test,Bronze,11,2025-03-01 15:02:37.122151
90671860-1eb0-40d2-9a5c-9100dbb5b505,Ashley Horton,2023-06-04 07:33:22.650715,treatment,Silver,24,2025-03-13 09:25:40.225414
fc70aa74-f823-47ac-b752-bdbeca3e1172,Jason Garza,2024-11-28 12:19:00.984416,test,Bronze,7,2025-03-06 12:02:01.490858
56f2253f-54b3-4a91-971a-3aa41bca72cb,James Howard,2023-05-13 12:35:17.298189,treatment,Bronze,5,2024-09-10 02:29:55.473508
8dc19ec4-95d6-42dd-95bb-eb058a40730a,Valerie Anderson,2025-02-22 19:22:17.495427,treatment,Bronze,10,2025-03-01 08:58:50.378875
5117cc30-4195-4c6e-b947-d59a0c681c60,Angel Green,2023-12-08 00:27:52.735135,test,Bronze,9,2024-11-24 23:06:03.946827
213eef70-c9cf-42fb-b78c-6fc37e4f961b,Patricia Ray,2024-06-08 04:55:08.285579,treatment,Silver,9,2025-04-14 22:20:50.721925
5b5aeb93-98a6-47f4-84d1-ebf47c8113dd,,2024-08-23 18:47:08.146517,test,Silver,13,2024-11-13 08:54:49.475401
96f15f06-b1e8-47e5-91bd-5a2b0e19f58a,Mercedes Davis,2024-08-17 20:14:06.486657,test,Gold,26,2024-10-18 06:27:56.948287
758096be-d724-4732-b019-b689994c8b5f,Michael Cruz,2024-12-25 08:55:12.092462,test,Bronze,3,2025-03-01 00:33:54.394341
e627c25c-c812-41cb-b77c-670f80208cc9,Amy Schneider MD,2025-01-01 12:56:56.415949,test,Bronze,6,2025-04-05 14:22:45.412128
2bf2c05c-439d-4fcb-a35c-70f9d912e952,Angela Vasquez,2023-10-15 10:35:43.928150,test,Bronze,10,2025-04-05 09:35:47.660540
b4fa0b19-6588-4a61-9fe0-69f667a09b99,Daniel Schneider,2024-02-11 01:27:16.235091,treatment,Bronze,9,2024-05-23 11:53:52.334672
77b53bc6-9703-422d-b1ef-55a6e6ee9c8e,Robert West,2025-01-07 04:42:25.015661,treatment,Bronze,11,2025-02-23 00:43:46.507694
eec6a6e4-467c-492f-9296-f2af5349b4e7,Jonathan Valdez,2023-07-06 10:53:21.396224,treatment,Silver,12,2024-04-01 17:48:36.699815
02602985-0a2e-41bc-b197-69ca821255c2,April Davis,2024-07-06 19:59:51.546035,treatment,Gold,49,2025-01-01 19:38:49.141597
a42deee4-5279-48f1-80ff-0d364dcb276f,,2023-11-30 23:27:39.700032,test,Bronze,11,2024-08-15 04:50:15.069263
6557eaf4-277f-4385-b795-f963ea3ded53,Michael Clements,2024-01-12 21:20:30.284513,test,Silver,29,2024-02-07 03:08:18.547398
196f7128-60c8-426e-8038-996acb8ec21f,Jesse Castro,2024-07-18 04:41:42.265991,treatment,Silver,30,2024-11-26 14:42:30.966688
a43858d9-253f-484f-bd00-982065141e4c,Michelle Wilson,2024-10-28 03:25:43.471473,treatment,,1,2024-12-06 03:05:15.716843
30907a2c-40c7-41df-89ef-5a91cf4df372,Ronald Brandt,2023-11-21 18:18:41.478874,test,Gold,26,2024-08-17 17:30:20.861298
8c9daf5b-a968-4cca-8b83-58d4bd39275c,Amber Martin,2023-08-03 01:41:00.851485,test,Silver,24,2024-10-26 04:09:17.149934
ffa56f78-b71d-4b0e-a5a2-6fc8af64a9c0,,2024-09-30 13:25:24.767112,test,Bronze,7,2024-10-22 07:33:18.433136
51491244-c586-4f3b-9399-fa4e90aa1930,Chelsea Conrad,2024-02-03 11:28:06.615160,treatment,Silver,23,2024-08-24 04:00:48.699664
02547f56-ca2f-43dc-bed1-bfbe4710983f,Michelle Rodriguez,2024-02-19 05:41:27.522087,treatment,Gold,44,2025-03-21 13:43:14.376966
12c76126-5de1-404e-8c74-d52cd4448c05,Leah Barton,2024-03-16 13:25:34.266041,treatment,Bronze,8,2024-12-05 20:39:42.893726
d5f90150-c9a6-4d12-b333-e6ece0b44d8d,Brandy Porter,2024-05-13 21:29:20.396944,test,Bronze,8,2024-05-30 13:23:58.759561
4204fbf6-c0d6-469a-9491-5daf330cabe3,Sara Webb,2024-04-27 19:14:39.192252,treatment,Silver,17,2025-03-24 15:21:39.115552
9105f4fc-da81-49ab-9119-0e76c4290571,,2023-08-29 22:01:26.140737,test,Silver,17,2024-08-11 15:36:30.191962
7c71e2ce-9266-417b-b42b-92dace1720af,Betty Hughes,2024-07-04 03:52:49.531927,treatment,Gold,19,2025-03-18 17:25:50.862076
324f2cfb-0162-4e10-bc1a-f709bb05e205,Janice Petty,2025-02-19 12:41:40.393863,treatment,Silver,24,2025-04-07 08:36:12.488589
95650e73-8261-4071-80e7-c3784467a359,Victor Waller,2024-03-18 06:28:09.791087,test,Silver,10,2024-05-10 13:49:52.833087
e1a27295-2141-4fa7-b647-d555891a0d0b,Michael Goodman,2023-11-26 19:47:50.773441,test,Bronze,8,2024-11-20 01:56:49.187252
4d179a93-ca36-4d29-86eb-97e5a27ae925,Michelle Walls,2024-07-27 13:32:32.414417,treatment,Gold,34,2024-09-19 11:32:37.881143
7743ecbd-3b76-46fd-9326-4bb3d2640f78,Donna Reed,2024-08-25 15:07:44.512200,test,Bronze,6,2025-04-17 11:42:39.241018
1bfb74b3-4108-42a2-868e-1df264f5721d,Tina Gordon,2024-09-10 15:44:24.313104,treatment,Bronze,8,2024-11-21 15:26:18.938892
a6195911-29ea-49b8-8609-3d39a789b1cd,,2023-07-15 18:37:31.158656,test,Bronze,3,2024-02-28 09:13:53.266881
a4b04685-83a8-4dc0-95cd-103eb159692c,Mr. Michael Butler,2024-10-19 18:40:16.732504,treatment,Bronze,13,2025-03-23 17:49:03.844033
57f881bc-5fee-4aa1-8e21-f035469be0aa,Ryan Stokes,2024-05-08 07:38:49.348175,treatment,,1,2024-05-17 03:06:20.684587
1e778c18-d216-4933-9421-560f0087be4f,Michael Gonzalez,2024-10-21 11:16:46.170652,treatment,Silver,26,2024-11-19 20:07:04.633573
8af7148b-2133-4f6a-8015-c872833ad1e8,,2023-11-17 20:12:07.373505,test,Bronze,4,2024-03-27 09:53:48.395169
01505466-4a94-4a6b-96f6-fa8b631604bc,Melissa Phillips,2024-10-23 23:02:35.539318,test,Bronze,15,2024-10-29 18:36:09.075861
77939704-3739-46ef-a889-732373d653cb,Ashley Parrish,2024-10-13 15:49:22.941600,test,Silver,8,2025-03-27 05:38:03.548444
d89d669a-d133-4b20-bef2-b8b3a7f461b9,Kristina Young,2024-11-15 09:29:33.794386,treatment,Bronze,8,2025-03-21 06:10:32.570538
015d94a4-626c-4f16-9884-ae70908d96d8,,2023-11-18 14:08:19.167359,test,Gold,49,2024-10-29 08:51:02.717465
75b86bf2-79b5-45e1-9759-5fa48e585b19,,2025-02-27 06:04:58.188126,test,Bronze,6,2025-03-20 01:34:33.671214
f66c8b82-5175-404c-bb69-3b28137c568d,Vanessa Edwards,2024-05-29 18:58:45.326914,treatment,Gold,42,2024-06-03 00:46:53.010322
7a3a808d-93bf-441f-a61c-bbd921e23da1,Marc Norman,2025-01-17 01:53:18.856416,treatment,Silver,27,2025-04-05 19:47:00.766647
80f61e88-cc3c-4059-8829-9bf9654b866b,Michele Holland,2024-10-25 01:34:54.009664,treatment,Bronze,6,2025-01-30 20:22:59.192700
6665da81-aaa0-4970-8954-69b2b248d99c,Patty Brandt,2023-11-23 08:46:42.408132,test,Silver,12,2024-02-22 20:16:14.870237
99fd8b84-cd42-45dc-b864-a58e5e9d5d76,Chelsea Thompson,2024-05-01 19:54:43.954876,treatment,Silver,25,2024-09-12 18:46:26.041786
ba4ffe87-2071-4fc7-a263-a5d69569542f,Justin Anderson,2024-06-22 01:33:32.700025,treatment,Bronze,4,2024-09-07 13:28:57.661737
40e2ab59-95c3-48e5-825c-68f10a5ac69c,Michael Moore,2023-08-12 18:02:59.195227,test,Bronze,5,2024-02-28 04:52:05.805034
5765fec4-650f-4797-b3dc-0dbe78042f5a,Timothy Gilbert,2024-08-17 23:20:14.296810,test,Bronze,5,2024-12-17 03:06:59.359195
0b246f7c-2b6c-4db6-bb8f-4630f73d4846,Heather Bowers,2023-12-10 15:56:50.435506,treatment,Bronze,10,2024-03-29 06:27:57.817286
5a81b428-e3e9-48a0-964e-59a4322719a1,Barry Wagner,2024-02-20 07:18:09.907630,test,,5,2024-10-06 10:20:34.800164
ec5d4387-19fa-4e00-ba7f-c50390e3c0d2,Daniel Lewis,2023-12-20 21:49:05.925154,test,Bronze,3,2024-06-13 23:52:41.713823
3b5c2b29-b982-43f3-bf4c-3f1e8213e809,,2023-09-29 01:04:25.427893,treatment,Bronze,7,2024-12-01 17:50:35.221362
1ff1f3a2-a585-4e88-be8f-deda407d85b8,Yesenia Colon,2025-04-08 04:09:07.595963,treatment,Bronze,8,2025-04-08 07:03:50.001363
d5e6e510-5e7b-41d5-92b7-0b926e89ce42,Jill Conway,2024-07-13 18:30:32.005716,test,Bronze,7,2025-01-05 01:03:55.840643
7a4365b4-0039-468f-8c30-7494eb1cd831,Melanie Flores,2025-02-19 13:05:00.793547,test,Bronze,13,2025-04-18 13:50:12.746814
98f37064-8b3c-43e2-ac04-693bada2ba7e,Joshua Campbell,2025-02-16 04:29:59.487869,test,Bronze,9,2025-04-10 10:23:57.468362
8d574a29-d2e0-4e08-a6f0-9af198c838ca,Robert Griffin,2023-05-24 12:10:55.573029,test,,0,
f2c5205f-febd-45e3-a6c3-bea236de5733,Cheryl Palmer,2025-03-15 02:59:25.129449,test,Bronze,3,2025-03-21 10:58:20.290548
8e8ddd2b-18ff-46eb-9f2f-1e2778633e77,,2025-03-21 00:22:16.581525,test,Bronze,3,2025-04-07 04:45:10.362510
eaef4299-f6ba-4ca3-80f5-547867e5c367,Austin Santiago,2024-11-07 13:28:07.708194,treatment,Bronze,15,2025-03-30 14:50:43.377642
27914c2b-b97d-4b44-8e54-45770d619b00,,2024-02-26 08:25:56.367223,test,Bronze,3,2024-04-10 01:31:10.899051
1093374d-c04a-469a-b56c-b03295b5080a,Michele Cherry,2024-11-08 17:56:53.908427,test,Bronze,9,2025-02-22 22:01:29.102850
92084194-fdc3-47fb-9318-407cd59ec4b4,Nicole Hernandez,2024-03-22 22:18:44.027278,treatment,Gold,38,2024-07-31 23:10:27.151459
4b5f7cfd-11cd-43b6-9794-02e9ebd87e49,Anthony Bauer,2024-06-03 03:27:36.865968,test,,4,2024-12-05 17:57:17.930279
b42401df-eb6b-41bf-acd3-2e4551096ec3,David Hughes,2024-07-25 20:03:44.684876,test,Bronze,9,2024-11-19 19:18:00.474246
71005f82-5791-4a97-8adc-3cf74bb08447,Michael Nichols,2024-08-03 00:30:41.550232,test,,5,2025-01-11 23:42:19.969070
3c5960ba-c232-425a-9e95-3f588a4fd933,Laurie Haynes,2023-06-14 11:59:56.891816,treatment,Gold,19,2025-03-04 05:03:00.645559
85a84dc4-576f-4b02-89f9-86fd6ce1a36f,Richard Turner,2023-06-24 15:57:49.871068,treatment,Bronze,5,2024-11-16 07:47:38.464624
9faad8ec-01d0-4cab-a404-bb2869d4a1a7,James Guerrero,2024-04-02 17:07:13.003907,test,Silver,22,2024-10-24 16:39:03.352018
15e52de5-0d48-46e3-a151-48ed2a3d9b3a,James Salinas,2024-05-25 02:46:30.971277,test,Bronze,9,2025-04-08 17:25:10.221634
4fefdd4e-9557-4e06-ba9a-60a853b6bc2f,Michael Sloan,2024-11-23 05:15:15.883539,treatment,Bronze,7,2025-03-12 10:11:59.784752
d5eedf33-60d6-46b0-b413-a93adb1a0334,Travis Spencer,2024-05-31 22:36:43.849514,treatment,Gold,47,2024-07-10 23:53:01.082117
d5073afb-67e8-4150-a839-6305cb9c0911,Kyle Medina,2025-03-14 05:23:02.166673,test,Bronze,5,2025-03-26 00:36:14.573474
2acb5f7c-da13-486d-8ff7-4673bba4e07a,Stephanie Cooper,2024-02-17 21:51:22.980627,test,Gold,50,2024-11-21 01:03:04.967043
efb5e3f2-9544-4c4d-9809-c730b23407c3,Candace Walker,2024-12-22 05:48:12.679373,test,Silver,14,2025-01-14 16:47:17.667207
baf623ea-bb39-49c4-b124-aa59231745fc,Robert Phelps,2025-01-03 09:31:00.180444,test,Silver,22,2025-04-14 14:42:44.413247
646e0b9d-ef71-498a-a475-e9ad4b8d532c,Julia Dunn MD,2023-06-10 16:22:02.503311,treatment,,0,
d4c491d8-34b2-424a-a245-e1e64e1b721f,Nicholas Freeman,2023-12-20 03:42:56.012932,test,Bronze,12,2024-02-20 19:49:59.228102
e632f44a-597e-4c51-8715-af114baf83e3,Ariel Harvey,2025-02-07 23:50:34.479844,treatment,Silver,9,2025-03-03 04:18:33.011648
84e367ad-e678-4af5-a5c3-f30fd6c0fdab,Luis Torres,2024-06-22 04:46:57.699867,treatment,Bronze,15,2024-12-10 23:43:55.360425
1b4c0de6-26e1-4a08-9952-3fa6d193a54b,Eugene Patterson,2023-04-26 00:06:21.891264,test,,1,2023-10-21 23:04:36.128136
8b730df9-d6c5-43b9-9ee9-60bb0ee9121a,Patrick Graham,2024-12-26 03:48:07.671771,test,Bronze,5,2025-01-10 20:16:35.358801
6afb5e87-1b17-4171-8a24-8a5689e25bba,Sherry Ford,2024-01-09 12:40:53.060232,treatment,Silver,24,2024-05-31 14:52:00.986495
e7b65136-3a34-4601-aefe-f1d765eca2cf,Casey Obrien,2024-12-27 09:18:23.641078,treatment,Bronze,5,2025-04-05 15:02:33.696595
f00eb563-a838-4cce-9d36-24d85a01d7e1,Joshua Baker,2025-01-28 22:12:36.720508,treatment,Bronze,14,2025-02-04 06:34:37.300013
bd345b4a-1d1e-4741-87a4-dd5f4fab0bd0,,2023-06-16 13:16:18.061880,treatment,Bronze,10,2023-06-29 03:15:43.622098
67d5ad1c-6644-49ad-9bc8-5a0cc1f35af3,,2024-04-26 23:00:09.148329,treatment,Bronze,5,2024-05-08 04:31:04.628682
52bd9f21-1cc8-4084-9caf-e3b0d2122283,Jennifer Lawrence,2025-02-12 12:16:30.455620,test,Bronze,15,2025-03-22 06:20:44.971442
8792fe25-48ae-4774-9762-9050548a29f2,Yvonne Kennedy,2024-11-08 17:46:54.227843,treatment,Bronze,5,2025-01-07 19:31:19.086848
ec210d45-62ed-410e-b895-8a34837d43bb,Raymond Quinn,2023-11-21 01:03:12.350213,test,Bronze,4,2024-07-18 17:13:28.682778
253302b4-0d7f-4254-ac17-c1aafdc8691a,,2024-04-29 07:41:38.050367,test,Gold,36,2024-09-18 05:23:20.260528
db27d7d7-5992-4a3a-b9c7-f4ee2aa3e2da,Mary Charles,2024-12-01 15:16:08.299797,test,Bronze,14,2025-02-26 09:51:43.677245
0e989fa0-7467-46a6-8459-7a45542df5be,Jose Griffin,2023-08-31 08:04:59.548552,treatment,Silver,20,2025-03-22 04:50:10.962950
ee460e08-7894-4861-9755-f0128a24415c,,2024-08-16 03:54:48.284804,test,,2,2025-04-13 22:15:53.209663
af9cada1-1938-47c4-a340-f2fba9f187c5,Karen Howard,2023-09-29 07:37:39.230192,test,Gold,28,2024-07-03 14:01:38.371668
fff090ca-721d-4dbf-abfe-d5ef82ed5142,Jacob Williams,2023-09-20 12:27:34.775009,test,Silver,27,2025-02-27 11:42:45.949921
51470cd9-6f61-44cc-93a5-4e5183f9ea0c,John Gibson,2023-05-26 09:30:54.173752,test,,5,2025-04-08 10:25:38.783351
ebf9cec3-e98e-47d5-80a3-6f3486b98f80,Michael Boyd,2024-12-18 12:22:17.528226,treatment,Silver,9,2025-04-01 09:45:16.262572
9962674b-a15a-4810-9efd-b9a80056654a,Joshua Thompson,2024-08-11 23:19:03.572567,treatment,Gold,22,2024-11-12 09:15:10.110321
ad6b1b5b-d136-481f-adec-ea9d4752fe8b,Sara Black,2024-01-22 09:00:40.985186,treatment,Bronze,9,2025-03-10 16:42:48.102618
24e14746-e69d-4289-aeaa-d10cdd149886,Heather Parrish,2024-04-12 02:49:08.603713,treatment,Gold,33,2024-10-09 19:55:40.777835
5e30f4b1-308d-4a1d-84c2-8ae056bf4533,Kathryn Taylor,2023-08-21 10:43:03.436909,treatment,Gold,23,2023-10-07 10:22:45.679108
e2be782d-372d-47c1-8ecb-c1e5344caac0,Christine Lopez,2024-01-12 01:42:52.647477,test,Gold,30,2024-12-11 06:01:13.744075
9360c7f1-9124-4670-8d60-1b33b664c62d,David Shepherd,2024-09-29 14:34:20.359246,treatment,Bronze,6,2025-01-06 00:05:43.171077
bf9360dc-9c4b-429b-9e39-bcf2e0634f2a,,2024-04-06 05:44:39.546504,treatment,Bronze,14,2024-06-25 10:58:56.417778
017b9a57-74ef-465e-ada5-6a5d994b4517,Roy Johnson,2023-05-23 23:46:53.547681,treatment,Silver,15,2024-06-27 20:05:40.988035
c7b01229-79c6-4a4b-ae98-447bbedd48ba,Mark Williams,2024-06-13 12:08:47.393441,test,Bronze,4,2024-06-30 23:25:03.422153
a38cb90e-4fa5-4d25-b314-df32d7ff337e,Christopher Mullen,2024-07-03 07:02:39.232907,treatment,Bronze,3,2024-12-15 05:43:52.559771
3b126d19-3472-41a2-8f9d-de18844acd06,Nathan Stanley,2023-11-15 12:47:10.626923,test,Silver,30,2023-12-30 09:58:11.733470
79875874-4cbc-44d9-99e5-227faf55eaed,Willie Dillon,2023-08-25 01:41:26.945464,treatment,Silver,13,2025-01-09 04:11:39.688049
5b8ef9d6-0125-4363-8f91-1f237c88439b,Rebecca Hoover,2023-09-02 08:06:05.326297,treatment,Bronze,15,2024-09-30 13:19:15.634122
aca73b5d-b8a6-4f03-a4cb-205206c95924,Nathaniel Cooper,2024-03-18 17:25:00.308135,test,Gold,27,2024-11-09 12:12:41.981837
49b80ca5-5e33-4daf-9925-99d23a81c798,James Rodriguez,2023-09-17 06:52:24.487117,treatment,Gold,29,2025-01-30 03:26:24.313404
9444935f-e139-4c46-8985-b85419e6b4b1,,2024-04-24 21:35:05.826597,test,,3,2024-09-23 21:19:21.310028
70594d01-e8e4-4d3a-8a50-4a911add1edd,Brent Alvarez,2024-07-14 12:51:56.381550,treatment,Gold,22,2024-07-25 12:31:13.688055
1d859fc3-40ee-4d9e-8605-3a791d5194de,Kathy Wilson,2024-04-08 17:48:44.755475,test,Gold,35,2024-05-28 00:49:14.208501
236123e8-8b9b-4fe0-a052-7c37fc8b5a0f,,2024-07-06 07:13:25.477535,treatment,Bronze,4,2025-03-02 23:54:01.164551
74b28ab8-3b4c-478d-aeab-11214b5196e5,Patricia Banks,2024-05-07 19:37:28.871506,test,Silver,15,2024-09-14 03:07:30.086230
5ea4ecbf-4eb0-401c-b218-904574f73c64,Joseph Perez,2024-11-28 12:56:15.956334,test,Bronze,4,2025-03-22 13:31:12.183944
fc6c2be2-3736-4443-99ec-e220c9ed4e32,,2024-01-25 23:03:03.928237,test,Bronze,8,2024-10-18 04:57:53.821085
6e92fa92-3b97-478d-85fe-3d38fb0ccfcd,Pam Horton,2023-07-02 20:31:18.358871,treatment,Silver,17,2023-09-29 02:20:14.653299
afad8a8e-e0d7-403a-9044-01bc20b49e96,David Trevino,2023-11-15 09:29:27.919917,test,Bronze,15,2025-02-16 10:25:55.863441
4f1bd69a-ea50-4ecd-9447-47adeecae763,Colin Fletcher,2024-11-19 03:10:18.733135,treatment,Bronze,7,2025-02-16 00:57:08.426102
01a3eb2c-57b7-4cf0-83ed-ecf22cc92530,Adam Pena,2024-09-05 20:59:31.684155,treatment,Silver,23,2024-11-16 22:12:49.992100
e90721fd-5048-48b1-ba90-adc877ed6d08,Christopher Pearson,2023-10-24 17:57:46.965326,test,Gold,38,2025-02-01 21:17:44.597677
a31fae26-f3de-4783-be28-099751884b07,Jacob Hill,2024-08-31 15:26:54.109562,treatment,Gold,29,2025-02-23 18:53:20.235161
9c2dcff5-3881-4e1d-b2ea-c5228b4bd2ef,Richard Olson,2024-01-17 21:47:30.845391,test,,4,2024-09-29 04:38:12.670980
e81788ce-9cbc-4521-ac0a-1ae81051da1c,,2023-10-24 20:30:13.319874,treatment,Bronze,15,2024-04-09 00:15:56.520738
363df462-26eb-4e45-9d7e-835d079afbc6,Michael Fitzgerald,2025-01-06 00:49:35.575657,treatment,Bronze,15,2025-03-16 20:46:56.498001
